95	1	156.0
95	2	583.0
95	3	720.0
95	4	30.0
95	5	30.0
95	12	0.000235
95	60	1.07e-05
95	61	0.000974
95	62	0.000376
95	63	0.0973
95	64	0.048
95	65	0.422
95	66	0.000279
95	67	0.000325
95	68	2.48e-05
95	69	0.000392
95	70	3.39e-05
95	71	8.75e-05
95	72	0.000215
95	73	8.66e-05
95	74	0.000503
95	75	7.29e-07
95	76	1.24e-05
95	77	8.28e-06
95	78	2.91e-05
95	79	1.42e-05
95	93	0.68
95	94	11.4
1	96	16.02434
2	96	34.03946
3	96	88.58084
4	96	2.999548
5	96	2.999542
21	96	0.005991169
24	96	9.946571e-05
28	96	0.005316888
29	96	0.07300512
45	96	6.364829e-05
48	96	2.673691e-05
50	96	0.0001065123
60	96	2.514661e-06
61	96	0.0002419418
62	96	9.304198e-05
63	96	0.006834738
64	96	0.003366406
65	96	0.02966812
66	96	7.587904e-05
67	96	7.156905e-05
68	96	6.059201e-06
69	96	9.096786e-05
70	96	7.809236e-06
71	96	2.137464e-05
72	96	4.336813e-05
73	96	1.622578e-05
74	96	0.0001046836
75	96	2.34136e-07
76	96	2.863524e-06
77	96	3.243984e-06
78	96	8.940292e-06
79	96	2.484842e-06
93	96	16.9898
94	96	45.22541
1	97	78.11864
2	97	291.3377
3	97	362.3761
6	97	10.41848
7	97	0.4494837
8	97	284.0526
9	97	67.382
10	97	70.09789
11	97	34.14217
12	97	0.05943026
13	97	0.1553021
14	97	0.07212782
15	97	0.729495
16	97	0.06182208
17	97	0.006303201
18	97	0.5159327
19	97	0.02242624
20	97	0.01315847
21	97	0.05921272
22	97	0.5110163
23	97	0.555119
24	97	0.003192849
25	97	0.9532855
26	97	0.1587633
27	97	0.02590664
28	97	0.0599745
29	97	0.6382733
30	97	0.009675662
31	97	0.394884
32	97	0.00457247
33	97	0.0002834476
34	97	1.222685e-06
35	97	0.0005172558
36	97	0.00102368
37	97	0.01171248
38	97	0.001237177
39	97	0.03513398
40	97	0.001730651
41	97	0.00152945
42	97	0.005087412
43	97	0.0003285465
44	97	0.00145661
45	97	0.00565001
46	97	0.00650193
47	97	0.003072933
48	97	0.0004834034
49	97	0.02518721
50	97	0.03248626
51	97	0.03555442
52	97	0.001013698
53	97	0.001186705
54	97	0.001954412
55	97	0.003027569
56	97	0.002715256
57	97	0.003206932
58	97	0.00354215
59	97	0.004239159
60	97	3.367089e-05
61	97	0.003081232
62	97	0.00118869
63	97	0.07322934
64	97	0.03604735
65	97	0.3175883
66	97	0.0006941098
67	97	0.0008698839
68	97	7.709773e-05
69	97	0.001224161
70	97	0.0001047171
71	97	0.0002711708
72	97	0.0006079282
73	97	0.000230366
74	97	0.00146557
75	97	2.00688e-06
76	97	3.83545e-05
77	97	1.982999e-05
78	97	5.999151e-05
79	97	3.663923e-05
80	97	0.02561867
81	97	0.001530788
82	97	0.01203313
83	97	0.01667491
84	97	0.0002683796
85	97	0.0005558863
86	97	0.01346563
87	97	0.02033737
88	97	0.0003541028
89	97	0.01071453
90	97	7.708418e-05
91	97	0.0001634686
92	97	120.553
1	6	2.674062
1	7	0.4606997
1	11	13.01977
1	12	0.002583925
1	13	0.02453727
1	17	0.003685598
1	29	0.1362069
1	30	0.004536891
1	39	0.001131719
1	40	0.0001782708
1	45	0.0004617012
1	92	40.06084
1	94	5.468306
2	6	2.673098
2	9	24.22808
2	10	24.22808
2	11	14.41671
2	14	0.01221416
2	15	0.4325013
2	16	0.01091265
2	18	0.1862158
2	19	0.02823272
2	20	0.04174839
2	21	0.01321532
2	22	0.1461694
2	23	0.04585315
2	25	0.1772054
2	26	0.0156181
2	27	0.02482878
2	29	0.393456
2	30	0.004905686
2	31	0.2262622
2	39	0.0137159
2	40	0.00100116
2	42	0.0002613029
2	45	0.0001982298
2	47	0.0003794398
2	51	0.005236069
2	52	0.0005346196
2	53	0.0004144804
2	55	0.001882182
2	66	0.0006107079
2	67	0.0003604177
2	75	3.283806e-07
2	77	7.458645e-06
2	78	3.504062e-05
2	80	0.01461694
2	81	0.002552959
2	82	0.01691961
2	83	0.01581833
2	85	0.0006887983
2	86	0.005636533
2	89	0.01601857
2	91	0.00018121
2	92	135.1567
2	93	22.02553
2	94	33.03829
3	15	0.001660891
3	26	0.1489769
3	31	0.125825
3	55	0.001519967
3	82	0.001892409
3	89	0.0008485641
3	92	243.5973
3	93	25.16501
4	31	0.003059539
4	55	0.00145978
4	92	26.99593
5	31	0.003119524
5	55	0.001459777
5	92	26.99588
6	7	0.4840913
6	12	0.01589082
6	13	0.003009785
6	14	0.0003430734
6	17	0.0004514677
6	29	0.1557511
6	30	0.002399409
6	92	2.483598
6	93	2.483598
7	12	0.002033378
7	13	0.000962109
7	14	0.0001091603
7	21	4.334307e-05
7	22	0.06870679
7	23	0.02729008
7	25	0.1894253
7	29	0.04976426
7	30	0.0007662626
7	36	0.0002664796
7	37	0.004955022
7	39	0.003092876
7	41	0.0004152373
7	42	0.0007095421
7	45	0.001057357
7	46	0.0002547074
7	49	0.01005987
7	50	0.01316345
7	53	0.0003242704
7	54	0.0003510253
7	93	0.6100135
8	9	64.21618
8	10	57.41921
8	11	59.95539
8	12	0.01531855
8	14	0.01653592
8	15	0.1166645
8	16	0.007375224
8	18	0.06025974
8	19	0.004879619
8	20	0.007233197
8	23	0.04139053
8	27	0.005041934
8	29	0.02657921
8	30	0.001075342
8	52	0.0007223053
8	92	40.57895
9	10	16.82017
9	11	10.94324
9	14	0.006140374
9	15	0.04336766
9	16	0.00273581
9	18	0.01509762
9	19	0.0001813741
9	20	0.0002675015
9	29	0.009879315
9	30	0.0004002389
9	52	0.0002675015
9	92	38.09869
10	11	11.38432
10	14	0.006387868
10	15	0.04511564
10	16	0.00284608
10	18	0.01570614
10	19	0.000203442
10	20	0.0002761752
10	29	0.01027751
10	30	0.0005681618
10	52	0.0002782834
10	92	43.85071
11	14	0.03546315
11	15	0.06279721
11	16	0.01056782
11	18	0.2489534
11	19	0.001087266
11	20	0.001605495
11	23	0.0851522
11	24	0.001442913
11	25	0.0418648
